連絡,名詞,レンラク,"137,465 "
新た,名詞,アラタ,"137,181 "
つながる,動詞-自立,ツナガル,"137,134 "
および,接続詞,オヨビ,"137,013 "
そのまま,副詞,ソノママ,"136,817 "
一方,接続詞,イッポウ,"136,784 "
変更,名詞,ヘンコウ,"136,271 "
表示する,動詞-自立,ヒョウジスル,"136,159 "
販売,名詞,ハンバイ,"135,962 "
法律,名詞,ホウリツ,"135,957 "
つつ,助詞,ツツ,"135,865 "
二つ,名詞,フタツ,"135,732 "
注意,名詞,チュウイ,"135,581 "
自ら,名詞,ミズカラ,"135,408 "
十分,名詞,ジュウブン,"135,348 "
語,名詞,ゴ,"135,243 "
取り組む,動詞-自立,トリクム,"134,872 "
おれ,名詞,オレ,"134,528 "
外国,名詞,ガイコク,"134,298 "
身体,名詞,シンタイ,"134,118 "
駅,名詞,エキ,"134,020 "
過去,名詞,カコ,"132,759 "
どちら,名詞,ドチラ,"132,193 "
軍,名詞,グン,"132,064 "
送る,動詞-自立,オクル,"132,063 "
とも,助詞,トモ,"131,944 "
症,名詞,ショウ,"131,915 "
あの,連体詞,アノ,"131,496 "
登録,名詞,トウロク,"131,494 "
生じる,動詞-自立,ショウジル,"131,444 "
気づく,動詞-自立,キヅク,"131,171 "
お願いする,動詞-自立,オネガイスル,"130,931 "
学習,名詞,ガクシュウ,"130,524 "
面白い,形容詞,オモシロイ,"130,398 "
海,名詞,カイ,"130,352 "
逆,名詞,ギャク,"129,990 "
こういう,連体詞,コウイウ,"129,589 "
楽しむ,動詞-自立,タノシム,"129,431 "
夢,名詞,ユメ,"129,388 "
帰る,動詞-自立,カエル,"129,165 "
完全,名詞,カンゼン,"129,020 "
乗る,動詞-自立,ノル,"128,875 "
覚える,動詞-自立,オボエル,"128,820 "
述べる,動詞-自立,ノベル,"128,816 "
走る,動詞-自立,ハシル,"128,808 "
昔,名詞,ムカシ,"128,695 "
協力,名詞,キョウリョク,"128,085 "
にくい,形容詞,ニクイ,"128,035 "
範囲,名詞,ハンイ,"127,852 "
医師,名詞,イシ,"127,375 "
勉強,名詞,ベンキョウ,"127,248 "
本人,名詞,ホンニン,"127,199 "
忘れる,動詞-自立,ワスレル,"126,992 "
いずれ,副詞,イズレ,"126,903 "
対応する,動詞-自立,タイオウスル,"126,861 "
酒,名詞,シュ,"126,851 "
図る,動詞-自立,ハカル,"126,790 "
授業,名詞,ジュギョウ,"126,741 "
テレビ,名詞,テレビ,"126,701 "
探す,動詞-自立,サガス,"126,422 "
国家,名詞,コッカ,"126,402 "
考え方,名詞,カンガエカタ,"126,355 "
特徴,名詞,トクチョウ,"126,120 "
立つ,動詞-自立,タツ,"126,013 "
母,名詞,ハハ,"125,918 "
品,名詞,ヒン,"125,740 "
住む,動詞-自立,スム,"125,226 "
現れる,動詞-自立,アラワレル,"125,184 "
希望,名詞,キボウ,"125,097 "
:,記号,：,"125,018 "
風,名詞,フウ,"124,890 "
●,記号,●,"124,704 "
参考,名詞,サンコウ,"124,634 "
戦争,名詞,センソウ,"124,620 "
産業,名詞,サンギョウ,"124,604 "
担当,名詞,タントウ,"124,399 "
銀行,名詞,ギンコウ,"124,334 "
今年,名詞,コトシ,"124,036 "
大事,名詞,ダイジ,"124,016 "
介護,名詞,カイゴ,"123,920 "
会員,名詞,カイイン,"123,890 "
処理,名詞,ショリ,"123,569 "
判断,名詞,ハンダン,"123,347 "
機会,名詞,キカイ,"123,122 "
ぐらい,助詞,グライ,"123,054 "
超える,動詞-自立,コエル,"122,973 "
グループ,名詞,グループ,"122,969 "
役割,名詞,ヤクワリ,"122,908 "
常に,副詞,ツネニ,"122,499 "
予定,名詞,ヨテイ,"122,466 "
危険,名詞,キケン,"122,385 "
基礎,名詞,キソ,"122,159 "
市民,名詞,シミン,"122,068 "
笑い,名詞,ワライ,"121,877 "
右,名詞,ミギ,"121,785 "
規模,名詞,キボ,"121,543 "
法人,名詞,ホウジン,"121,508 "
有効,名詞,ユウコウ,"121,341 "
こうした,連体詞,コウシタ,"121,330 "
方々,名詞,カタガタ,"120,920 "
以降,名詞,イコウ,"120,306 "
イメージ,名詞,イメージ,"119,454 "
＝,記号,＝,"119,225 "
詳しい,形容詞,クワシイ,"119,180 "
カード,名詞,カード,"119,166 "
−,記号,−,"119,150 "
嬉しい,形容詞,ウレシク,"118,966 "
ごと,名詞,ゴト,"118,694 "
手術,名詞,シュジュツ,"118,309 "
過ぎる,動詞-自立,スギル,"118,300 "
営業,名詞,エイギョウ,"118,291 "
美味しい,形容詞,オイシク,"118,171 "
会議,名詞,カイギ,"118,059 "
体験,名詞,タイケン,"118,055 "
起きる,動詞-自立,オキル,"117,941 "
調べる,動詞-自立,シラベル,"117,760 "
成長,名詞,セイチョウ,"117,636 "
食事,名詞,ショクジ,"117,633 "
税,名詞,ゼイ,"117,584 "
辺り,名詞,ホトリ,"117,552 "
当該,名詞,トウガイ,"117,179 "
話す,動詞-自立,ハナス,"116,917 "
資格,名詞,シカク,"116,298 "
確かに,副詞,タシカニ,"116,279 "
しかも,接続詞,シカモ,"115,829 "
現場,名詞,ゲンバ,"115,795 "
高,接頭詞,コウ,"115,753 "
差,名詞,サ,"115,448 "
職員,名詞,ショクイン,"115,360 "
立場,名詞,タチバ,"115,284 "
残す,動詞-自立,ノコス,"115,239 "
業者,名詞,ギョウシャ,"115,216 "
ケース,名詞,ケース,"115,196 "
事務,名詞,ジム,"115,092 "
物質,名詞,ブッシツ,"115,018 "
っ,記号,っ,"114,721 "
主,名詞,ヌシ,"114,573 "
論,名詞,ロン,"114,493 "
局,名詞,キョク,"114,067 "
文字,名詞,モジ,"114,055 "
細胞,名詞,サイボウ,"113,863 "
音楽,名詞,オンガク,"113,723 "
夜,名詞,ヨル,"113,676 "
提供,名詞,テイキョウ,"113,599 "
タイプ,名詞,タイプ,"113,290 "
に対し,助詞,ニタイシ,"113,150 "
ー,記号,ー,"113,066 "
木,名詞,キ,"113,058 "
させる,動詞-接尾,サセル,"113,028 "
待つ,動詞-自立,マツ,"112,972 "
料金,名詞,リョウキン,"112,942 "
始め,名詞,ハジメ,"112,570 "
死ぬ,動詞-自立,シヌ,"112,337 "
づくり,名詞,ヅクリ,"112,035 "
それから,接続詞,ソレカラ,"112,014 "
ゲーム,名詞,ゲーム,"111,949 "
父,名詞,チチ,"111,920 "
不安,名詞,フアン,"111,714 "
位,名詞,イ,"111,466 "
生徒,名詞,セイト,"111,371 "
[,記号,［,"111,355 "
きれい,名詞,キレイ,"111,318 "
研修,名詞,ケンシュウ,"111,307 "
皆様,名詞,ミナサマ,"111,002 "
表,名詞,オモテ,"110,915 "
表現,名詞,ヒョウゲン,"110,823 "
村,名詞,ムラ,"110,796 "
],記号,］,"110,647 "
事項,名詞,ジコウ,"110,425 "
申請,名詞,シンセイ,"110,369 "
金額,名詞,キンガク,"110,354 "
ちゃん,名詞,チャン,"110,160 "
記事,名詞,キジ,"109,845 "
指定,名詞,シテイ,"109,787 "
語る,動詞-自立,カタル,"109,779 "
お願い,名詞,オネガイ,"109,455 "
建物,名詞,タテモノ,"109,343 "
申し上げる,動詞-自立,モウシアゲル,"109,005 "
道路,名詞,ドウロ,"108,966 "
科,名詞,カ,"108,955 "
項,名詞,コウ,"108,883 "
ずっと,副詞,ズット,"108,744 "
まあ,副詞,マア,"108,742 "
打つ,動詞-自立,ウツ,"108,542 "
若い,形容詞,ワカイ,"108,421 "
上記,名詞,ジョウキ,"108,272 "
社員,名詞,シャイン,"108,188 "
地球,名詞,チキュウ,"108,049 "
議論,名詞,ギロン,"107,849 "
自体,名詞,ジタイ,"107,832 "
積極,名詞,セッキョク,"107,693 "
日本語,名詞,ニホンゴ,"107,668 "
色々,名詞,イロイロ,"107,415 "
向かう,動詞-自立,ムカウ,"107,363 "
スタッフ,名詞,スタッフ,"107,275 "
資金,名詞,シキン,"107,121 "
厳しい,形容詞,キビシク,"106,743 "
最終,名詞,サイシュウ,"106,654 "
＞,記号,＞,"106,651 "
朝,名詞,アサ,"106,627 "
娘,名詞,ムスメ,"106,431 "
君,名詞,クン,"106,178 "
請求,名詞,セイキュウ,"106,174 "
インターネット,名詞,インターネット,"106,157 "
妻,名詞,ツマ,"106,079 "
小さな,連体詞,チイサナ,"105,959 "
権利,名詞,ケンリ,"105,887 "
支払い,名詞,シハライ,"105,856 "
見せる,動詞-自立,ミセル,"105,831 "
どれ,名詞,ドレ,"105,761 "
作成する,動詞-自立,サクセイスル,"105,726 "
病,名詞,ヤマイ,"105,511 "
上がる,動詞-自立,アガル,"105,502 "
Ａ,記号,エイ,"105,237 "
繰り返す,動詞-自立,クリカエス,"105,109 "
信じる,動詞-自立,シンジル,"105,086 "
周り,名詞,マワリ,"105,001 "
動き,名詞,ウゴキ,"104,738 "
検討する,動詞-自立,ケントウスル,"104,213 "
週間,名詞,シュウカン,"103,875 "
最大,名詞,サイダイ,"103,700 "
安い,形容詞,ヤスク,"103,616 "
脳,名詞,ノウ,"103,526 "
利益,名詞,リエキ,"103,415 "
画像,名詞,ガゾウ,"103,293 "
携帯,名詞,ケイタイ,"103,275 "
近く,名詞,チカク,"103,082 "
代表,名詞,ダイヒョウ,"102,976 "
器,名詞,キ,"102,897 "
旅行,名詞,リョコウ,"102,740 "
ぜひ,副詞,ゼヒ,"102,719 "
女,名詞,オンナ,"102,698 "
当たる,動詞-自立,アタル,"102,570 "
動物,名詞,ドウブツ,"102,449 "
なくなる,動詞-自立,ナクナル,"102,409 "
住民,名詞,ジュウミン,"102,315 "
動く,動詞-自立,ウゴク,"102,295 "
興味,名詞,キョウミ,"102,258 "
福祉,名詞,フクシ,"102,074 "
特定,名詞,トクテイ,"101,690 "
かつ,接続詞,カツ,"101,620 "
船,名詞,セン,"101,598 "
年齢,名詞,ネンレイ,"101,597 "
リスク,名詞,リスク,"101,448 "
会う,動詞-自立,アウ,"101,354 "
前,接頭詞,ゼン,"101,293 "
質,名詞,シツ,"101,063 "
位置,名詞,イチ,"100,952 "
テーマ,名詞,テーマ,"100,635 "
素晴らしい,形容詞,スバラシク,"100,609 "
ホームページ,名詞,ホームページ,"100,520 "
街,名詞,ガイ,"100,485 "
決まる,動詞-自立,キマル,"100,466 "
ネット,名詞,ネット,"100,405 "
地震,名詞,ジシン,"100,144 "
適切,名詞,テキセツ,"99,977 "
コース,名詞,コース,"99,757 "
夫,名詞,オット,"99,682 "
料理,名詞,リョウリ,"99,615 "
高齢,名詞,コウレイ,"99,426 "
さま,名詞,サマ,"99,369 "
付ける,動詞-自立,ツケル,"99,360 "
国内,名詞,コクナイ,"99,139 "
総合,名詞,ソウゴウ,"99,039 "
?,記号,？,"99,003 "
購入,名詞,コウニュウ,"98,878 "
生,名詞,セイ,"98,743 "
枚,名詞,マイ,"98,641 "
体制,名詞,タイセイ,"98,518 "
改善,名詞,カイゼン,"98,329 "
結構,副詞,ケッコウ,"98,326 "
実施,名詞,ジッシ,"98,312 "
駄目,名詞,ダメ,"98,300 "
友達,名詞,トモダチ,"98,286 "
くださる,動詞-自立,クダサル,"98,153 "
本当,名詞,ホントウ,"98,040 "
ファイル,名詞,ファイル,"98,007 "
まとめる,動詞-自立,マトメル,"97,970 "
様子,名詞,ヨウス,"97,814 "
屋,名詞,ヤ,"97,799 "
組合,名詞,クミアイ,"97,770 "
判断する,動詞-自立,ハンダンスル,"97,760 "
工事,名詞,コウジ,"97,713 "
まずは,接続詞,マズハ,"97,641 "
美しい,形容詞,ウツクシイ,"97,540 "
日常,名詞,ニチジョウ,"97,181 "
効率,名詞,コウリツ,"96,809 "
思える,動詞-自立,オモエル,"96,575 "
起こす,動詞-自立,オコス,"96,497 "
流れ,名詞,ナガレ,"96,386 "
使える,動詞-自立,ツカエル,"96,358 "
関連,名詞,カンレン,"96,346 "
左,名詞,ヒダリ,"95,971 "
原則,名詞,ゲンソク,"95,835 "
決定,名詞,ケッテイ,"95,776 "
画面,名詞,ガメン,"95,761 "
上げる,動詞-自立,アゲル,"95,703 "
印象,名詞,インショウ,"95,433 "
あげる,動詞-非自立,アゲル,"95,391 "
さえ,助詞,サエ,"95,309 "
無料,名詞,ムリョウ,"95,103 "
プログラム,名詞,プログラム,"95,076 "
整備,名詞,セイビ,"94,994 "
申し込み,名詞,モウシコミ,"94,961 "
傾向,名詞,ケイコウ,"94,733 "
とおり,名詞,トオリ,"94,726 "
ビジネス,名詞,ビジネス,"94,684 "
紹介,名詞,ショウカイ,"94,529 "
非,接頭詞,ヒ,"94,517 "
困難,名詞,コンナン,"94,478 "
現状,名詞,ゲンジョウ,"94,323 "
感覚,名詞,カンカク,"93,883 "
おる,動詞-自立,オル,"93,805 "
ほぼ,副詞,ホボ,"93,796 "
取り組み,名詞,トリクミ,"93,794 "
解決,名詞,カイケツ,"93,791 "
見つける,動詞-自立,ミツケル,"93,574 "
選択,名詞,センタク,"93,485 "
倍,名詞,バイ,"93,414 "
結局,名詞,ケッキョク,"93,066 "
師,名詞,シ,"92,967 "
準備,名詞,ジュンビ,"92,960 "
ゼロ,名詞,ゼロ,"92,946 "
→,記号,→,"92,825 "
士,名詞,シ,"92,823 "
検討,名詞,ケントウ,"92,703 "
項目,名詞,コウモク,"92,633 "
一定,名詞,イッテイ,"92,624 "
新聞,名詞,シンブン,"92,575 "
元,名詞,ガン,"92,444 "
台,名詞,ダイ,"92,438 "
購入する,動詞-自立,コウニュウスル,"92,301 "
どういう,連体詞,ドウイウ,"92,132 "
さて,接続詞,サテ,"92,072 "
問い合わせ,名詞,トイアワセ,"92,069 "
自動車,名詞,ジドウシャ,"92,009 "
個,名詞,コ,"91,776 "
高校,名詞,コウコウ,"91,769 "
交通,名詞,コウツウ,"91,697 "
設定する,動詞-自立,セッテイスル,"91,648 "
大臣,名詞,ダイジン,"91,449 "
低,接頭詞,テイ,"91,441 "
実現する,動詞-自立,ジツゲンスル,"91,335 "
それでも,接続詞,ソレデモ,"91,225 "
電子,名詞,デンシ,"90,986 "
犬,名詞,イヌ,"90,980 "
けれど,助詞,ケレド,"90,963 "
途中,名詞,トチュウ,"90,840 "
優しい,形容詞,ヤサシイ,"90,825 "
運営,名詞,ウンエイ,"90,482 "
白,名詞,シロ,"90,124 "
現代,名詞,ゲンダイ,"90,122 "
建築,名詞,ケンチク,"90,111 "
合う,動詞-自立,アウ,"89,813 "
そのもの,名詞,ソノモノ,"89,793 "
失う,動詞-自立,ウシナウ,"89,792 "
表示,名詞,ヒョウジ,"89,608 "
努力,名詞,ドリョク,"89,499 "
雇用,名詞,コヨウ,"89,484 "
パソコン,名詞,パソコン,"89,340 "
答える,動詞-自立,コタエル,"89,178 "
割,名詞,ワリ,"89,013 "
選択する,動詞-自立,センタクスル,"88,790 "
無理,名詞,ムリ,"88,639 "
える,動詞-非自立,エル,"88,537 "
――,記号,――,"88,473 "
多く,副詞,オオク,"88,433 "
バス,名詞,バス,"88,285 "
結婚,名詞,ケッコン,"88,245 "
決して,副詞,ケッシテ,"88,226 "
要素,名詞,ヨウソ,"88,143 "
魅力,名詞,ミリョク,"88,062 "
付く,動詞-自立,ツク,"87,959 "
設計,名詞,セッケイ,"87,830 "
ずつ,助詞,ズツ,"87,803 "
葉,名詞,ハ,"87,555 "
複数,名詞,フクスウ,"87,554 "
作り,名詞,ヅクリ,"87,354 "
を通じて,助詞,ヲツウジテ,"87,344 "
電気,名詞,デンキ,"87,273 "
明確,名詞,メイカク,"87,133 "
共同,名詞,キョウドウ,"86,938 "
友人,名詞,ユウジン,"86,851 "
きちんと,副詞,キチント,"86,842 "
ちゃう,動詞-非自立,チャウ,"86,825 "
安心,名詞,アンシン,"86,737 "
では,接続詞,デハ,"86,620 "
設置する,動詞-自立,セッチスル,"86,585 "
たとえば,接続詞,タトエバ,"86,529 "
長期,名詞,チョウキ,"86,434 "
向上,名詞,コウジョウ,"86,257 "
しかた,名詞,シカタ,"86,176 "
まさに,副詞,マサニ,"86,026 "
回答,名詞,カイトウ,"85,956 "
離れる,動詞-自立,ハナレル,"85,950 "
日々,名詞,ヒビ,"85,871 "
世紀,名詞,セイキ,"85,870 "
■,記号,■,"85,781 "
幸せ,名詞,シアワセ,"85,566 "
活かす,動詞-自立,イカス,"85,421 "
歯,名詞,ハ,"85,244 "
小,接頭詞,ショウ,"85,167 "
大人,名詞,オトナ,"85,155 "
用意する,動詞-自立,ヨウイスル,"85,117 "
多く,名詞,オオク,"85,114 "
豊か,名詞,ユタカ,"84,990 "
止まる,動詞-自立,トマル,"84,973 "
分ける,動詞-自立,ワケル,"84,946 "
痛み,名詞,イタミ,"84,911 "
期待,名詞,キタイ,"84,903 "
区,名詞,ク,"84,886 "
広がる,動詞-自立,ヒロガル,"84,884 "
困る,動詞-自立,コマル,"84,865 "
自動,名詞,ジドウ,"84,811 "
バランス,名詞,バランス,"84,741 "
全部,名詞,ゼンブ,"84,572 "
なす,動詞-自立,ナス,"84,245 "
止める,動詞-自立,トメル,"84,194 "
事務所,名詞,ジムショ,"84,153 "
川,名詞,カワ,"84,128 "
神経,名詞,シンケイ,"84,098 "
分析,名詞,ブンセキ,"84,094 "
成果,名詞,セイカ,"83,992 "
開催する,動詞-自立,カイサイスル,"83,929 "
番号,名詞,バンゴウ,"83,766 "
人気,名詞,ニンキ,"83,515 "
メーカー,名詞,メーカー,"83,433 "
比べる,動詞-自立,クラベル,"83,325 "
安定,名詞,アンテイ,"83,292 "
イベント,名詞,イベント,"83,263 "
業,名詞,ギョウ,"83,218 "
信頼,名詞,シンライ,"83,204 "
計算,名詞,ケイサン,"83,119 "
年代,名詞,ネンダイ,"83,105 "
詳細,名詞,ショウサイ,"83,080 "
モデル,名詞,モデル,"82,977 "
やる,動詞-非自立,ヤル,"82,965 "
活用する,動詞-自立,カツヨウスル,"82,962 "
なり,助動詞,ナル,"82,907 "
文,名詞,カキ,"82,852 "
ユーザー,名詞,ユーザー,"82,743 "
デザイン,名詞,デザイン,"82,649 "
感情,名詞,カンジョウ,"82,599 "
癌,名詞,ガン,"82,580 "
ちなみに,接続詞,チナミニ,"82,580 "
剤,名詞,ザイ,"82,488 "
掲載する,動詞-自立,ケイサイスル,"82,462 "
間違い,名詞,マチガイ,"82,298 "
裁判,名詞,サイバン,"82,293 "
審査,名詞,シンサ,"82,263 "
%,記号,％,"82,228 "
元気,名詞,ゲンキ,"82,112 "
味,名詞,アジ,"82,025 "
観,名詞,カン,"82,009 "
勧める,動詞-自立,ススメル,"81,975 "
他,接頭詞,タ,"81,962 "
チーム,名詞,チーム,"81,933 "
看護,名詞,カンゴ,"81,807 "
切る,動詞-自立,キル,"81,759 "
期待する,動詞-自立,キタイスル,"81,627 "
制,名詞,セイ,"81,594 "
予約,名詞,ヨヤク,"81,533 "
仲間,名詞,ナカマ,"81,506 "
を通して,助詞,ヲトオシテ,"81,474 "
中央,名詞,チュウオウ,"81,445 "
加える,動詞-自立,クワエル,"81,437 "
事前,名詞,ジゼン,"81,431 "
仕組み,名詞,シクミ,"81,254 "
向ける,動詞-自立,ムケル,"81,200 "
至る,動詞-自立,イタル,"81,187 "
重い,形容詞,オモ,"81,067 "
通信,名詞,ツウシン,"80,957 "
ござる,動詞-自立,ゴザル,"80,955 "
もらえる,動詞-非自立,モラエル,"80,945 "
実験,名詞,ジッケン,"80,875 "
攻撃,名詞,コウゲキ,"80,821 "
コミュニケーション,名詞,コミュニケーション,"80,733 "
基づく,動詞-自立,モトヅク,"80,727 "
避ける,動詞-自立,ヨケル,"80,640 "
件,名詞,ケン,"80,616 "
診断,名詞,シンダン,"80,602 "
支払う,動詞-自立,シハラウ,"80,555 "
それで,接続詞,ソレデ,"80,494 "
売る,動詞-自立,ウル,"80,438 "
版,名詞,バン,"80,277 "
過ごす,動詞-自立,スゴス,"80,266 "
いわゆる,連体詞,イワユル,"80,146 "
空,名詞,ソラ,"80,127 "
除く,動詞-自立,ノゾク,"80,106 "
改革,名詞,カイカク,"80,034 "
短い,形容詞,ミジカ,"79,969 "
平均,名詞,ヘイキン,"79,955 "
迎える,動詞-自立,ムカエル,"79,663 "
高,名詞,ダカ,"79,602 "
財産,名詞,ザイサン,"79,567 "
院,名詞,イン,"79,494 "
ご覧,名詞,ゴラン,"79,464 "
育てる,動詞-自立,ソダテル,"79,384 "
り,助動詞,リ,"79,365 "
資産,名詞,シサン,"79,222 "
お話,名詞,オハナシ,"79,154 "
雰囲気,名詞,フンイキ,"78,921 "
ブログ,名詞,ブログ,"78,833 "
戦略,名詞,センリャク,"78,781 "
変更する,動詞-自立,ヘンコウスル,"78,779 "
距離,名詞,キョリ,"78,681 "
交流,名詞,コウリュウ,"78,672 "
挙げる,動詞-自立,アゲル,"78,432 "
ところが,接続詞,トコロガ,"78,425 "
